Account ID,Policy ID,Peril,Line of Business,Product Line,Branch,Underwriter,Expiration Date,Premium,Limit,Layer Amount,Attachment Point,Blanket/Minimum Deductible,Maximum Deductible,
8622,2655,Earthquake,residential,ho3,pacific,Jacob,4/30/13,5033.595,"1,323,000","1,323,000",0,0,0,8622
8623,2656,Earthquake,residential,ho3,pacific,Lisa,4/30/13,4553.28,"1,062,000","1,062,000",0,0,0,8623
8624,2657,Earthquake,residential,ho3,pacific,Wayne,4/30/13,4034.145,"1,350,000","1,350,000",0,0,0,8624
8625,2658,Earthquake,residential,ho3,pacific,Jacob,4/30/13,4805.305,"477,000","477,000",0,0,0,8625
8626,2659,Earthquake,residential,ho3,pacific,Wayne,4/30/13,4239.975,"747,000","747,000",0,0,0,8626
8627,2660,Earthquake,residential,ho3,pacific,Lisa,4/30/13,6296.524,"720,000","720,000",0,0,0,8627
8628,2661,Earthquake,residential,ho3,pacific,Wayne,4/30/13,3518.175,"648,000","648,000",0,0,0,8628
8629,2662,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2799.096,"1,295,400","1,295,400",0,0,0,8629
8630,2663,Earthquake,residential,ho3,pacific,Jacob,4/30/13,6021.62,"720,000","720,000",0,0,0,8630
8631,2664,Earthquake,residential,ho3,pacific,Lisa,4/30/13,5813.472,"2,400,000","2,400,000",0,0,0,8631
8632,2665,Earthquake,residential,ho3,pacific,Lisa,4/30/13,8110.536,"810,000","810,000",0,0,0,8632
8633,2666,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3195.082,"1,980,000","1,980,000",0,0,0,8633
8634,2667,Earthquake,residential,ho3,pacific,Jacob,4/30/13,5374.017,"1,440,000","1,440,000",0,0,0,8634
8635,2668,Earthquake,residential,ho3,pacific,Wayne,4/30/13,3278.638,"822,600","822,600",0,0,0,8635
8636,2669,Earthquake,residential,ho3,pacific,Wayne,4/30/13,8928.48,"540,000","540,000",0,0,0,8636
8637,2670,Earthquake,residential,ho3,pacific,Wayne,4/30/13,4218.125,"603,000","603,000",0,0,0,8637
8638,2671,Earthquake,residential,ho3,pacific,Wayne,4/30/13,6137.481,"1,705,135","1,705,135",0,0,0,8638
8639,2672,Earthquake,residential,ho3,pacific,Wayne,4/30/13,6615.27,"2,731,000","2,731,000",0,0,0,8639
8640,2673,Earthquake,residential,ho3,pacific,Jacob,4/30/13,6708.18,"2,641,500","2,641,500",0,0,0,8640
8641,2674,Earthquake,residential,ho3,pacific,Wayne,4/30/13,5799.633,"10,000,000","10,000,000",0,0,0,8641
8642,2675,Earthquake,residential,ho3,pacific,Lisa,4/30/13,4393.746,"10,000,000","10,000,000",0,0,0,8642
8643,2676,Earthquake,residential,ho3,pacific,Jacob,4/30/13,4694.592,"2,573,000","2,573,000",0,0,0,8643
8644,2677,Earthquake,residential,ho3,pacific,Lisa,4/30/13,3148.805,"2,645,000","2,645,000",0,0,0,8644
8645,2678,Earthquake,residential,ho3,pacific,Wayne,4/30/13,5422.562,"2,911,800","2,911,800",0,0,0,8645
8646,2679,Earthquake,residential,ho3,pacific,Jacob,4/30/13,8304.904,"6,924,199","6,924,199",0,0,0,8646
8647,2680,Earthquake,residential,ho3,pacific,Lisa,4/30/13,6904.344,"2,659,200","2,659,200",0,0,0,8647
8648,2681,Earthquake,residential,ho3,pacific,Wayne,4/30/13,7761.123,"688,125","688,125",0,0,0,8648
8649,2682,Earthquake,residential,ho3,pacific,Wayne,4/30/13,3547.375,"4,461,500","4,461,500",0,0,0,8649
8650,2683,Earthquake,residential,ho3,pacific,Lisa,4/30/13,5506.308,"3,777,000","3,777,000",0,0,0,8650
8651,2684,Earthquake,residential,ho3,pacific,Wayne,4/30/13,6699.044,"5,780,000","5,780,000",0,0,0,8651
8652,2685,Earthquake,residential,ho3,pacific,Lisa,4/30/13,5629.218,"3,769,000","3,769,000",0,0,0,8652
8653,2686,Earthquake,residential,ho3,pacific,Jacob,4/30/13,7865.572,"2,037,700","2,037,700",0,0,0,8653
8654,2687,Earthquake,residential,ho3,pacific,Lisa,4/30/13,5732.889,"5,608,500","5,608,500",0,0,0,8654
8655,2688,Earthquake,residential,ho3,pacific,Jacob,4/30/13,4486.455,"7,569,600","7,569,600",0,0,0,8655
8656,2689,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3864.302,"2,132,500","2,132,500",0,0,0,8656
8657,2690,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2939.9,"3,772,000","3,772,000",0,0,0,8657
8658,2691,Earthquake,residential,ho3,pacific,Jacob,4/30/13,7398.072,"1,777,625","1,777,625",0,0,0,8658
8659,2692,Earthquake,residential,ho3,pacific,Jacob,4/30/13,3799.211,"10,000,000","10,000,000",0,0,0,8659
8660,2693,Earthquake,residential,ho3,pacific,Jacob,4/30/13,2837.175,"4,504,900","4,504,900",0,0,0,8660
8661,2694,Earthquake,residential,ho3,pacific,Jacob,4/30/13,4609.536,"2,450,000","2,450,000",0,0,0,8661
8662,2695,Earthquake,residential,ho3,pacific,Lisa,4/30/13,7426.632,"1,802,000","1,802,000",0,0,0,8662
8663,2696,Earthquake,residential,ho3,pacific,Jacob,4/30/13,7752.625,"4,205,050","4,205,050",0,0,0,8663
8664,2697,Earthquake,residential,ho3,pacific,Lisa,4/30/13,3599.453,"1,538,448","1,538,448",0,0,0,8664
8665,2698,Earthquake,residential,ho3,pacific,Wayne,4/30/13,9037.966,"5,000,000","5,000,000",5000000,0,0,8665
8666,2699,Earthquake,residential,ho3,pacific,Jacob,4/30/13,7407.868,"5,634,815","5,634,815",0,0,0,8666
8667,2700,Earthquake,residential,ho3,pacific,Wayne,4/30/13,8692.083,"5,000,000","5,000,000",0,0,0,8667
8668,2701,Earthquake,residential,ho3,pacific,Wayne,4/30/13,3984.204,"315,000","315,000",0,0,0,8668
8669,2702,Earthquake,residential,ho3,pacific,Jacob,5/31/13,6055.395,"816,000","816,000",0,"10,000",0,8669
8670,2703,Earthquake,residential,ho3,pacific,Wayne,5/31/13,5401.172,"1,791,000","1,791,000",0,"17,910",0,8670
8671,2704,Earthquake,residential,ho3,pacific,Jacob,5/31/13,5704.578,"226,000","226,000",0,"2,500",0,8671
8672,2705,Earthquake,residential,ho3,pacific,Jacob,5/31/13,6422.267,"330,000","330,000",0,"3,300",0,8672
8673,2706,Earthquake,residential,ho3,pacific,Jacob,5/31/13,7291.262,"545,000","545,000",0,"10,000",0,8673
8674,2707,Earthquake,residential,ho3,pacific,Wayne,5/31/13,7534.512,"1,145,800","1,145,800",0,"10,000",0,8674
8675,2708,Earthquake,residential,ho3,pacific,Wayne,5/31/13,6808.452,"475,000","475,000",0,"7,000",0,8675
8676,2709,Earthquake,residential,ho3,pacific,Wayne,5/31/13,3768.18,"482,000","482,000",0,"5,000",0,8676
8677,2710,Earthquake,residential,ho3,pacific,Wayne,5/31/13,9767.1,"80,000","80,000",0,"2,500",0,8677
8678,2711,Earthquake,residential,ho3,pacific,Jacob,5/31/13,7262.486,"1,040,000","1,040,000",0,"5,000",0,8678
8679,2712,Earthquake,residential,ho3,pacific,Jacob,5/31/13,3702.512,"1,790,000","1,790,000",0,"2,500",0,8679
8680,2713,Earthquake,residential,ho3,pacific,Wayne,5/31/13,4341.48,"420,000","420,000",0,"5,000",0,8680
8681,2714,Earthquake,residential,ho3,pacific,Lisa,5/31/13,9055.047,"207,000","207,000",0,"2,500",0,8681
8682,2715,Earthquake,residential,ho3,pacific,Lisa,5/31/13,7454.952,"190,000","190,000",0,"2,500",0,8682
8683,2716,Earthquake,residential,ho3,pacific,Jacob,5/31/13,4205.616,"602,000","602,000",0,"12,000",0,8683
8684,2717,Earthquake,residential,ho3,pacific,Wayne,5/31/13,6294.016,"710,000","710,000",0,"2,500",0,8684
8685,2718,Earthquake,residential,ho3,pacific,Wayne,5/31/13,9781.156,"183,000","183,000",0,"2,500",0,8685
8686,2719,Earthquake,residential,ho3,pacific,Jacob,5/31/13,10526.31,"171,000","171,000",0,"1,000",0,8686
8687,2720,Earthquake,residential,ho3,pacific,Jacob,5/31/13,3744.785,"348,000","348,000",0,5000,0,8687
8688,2721,Earthquake,residential,ho3,pacific,Lisa,5/31/13,6117.408,"102,500","102,500",0,2500,0,8688
8689,2722,Earthquake,residential,ho3,pacific,Jacob,5/31/13,6081.308,"330,000","330,000",0,5000,0,8689
8690,2723,Earthquake,residential,ho3,pacific,Jacob,5/31/13,6081.308,"300,000","300,000",0,"1,000",0,8690
8691,2724,Earthquake,residential,ho3,pacific,Wayne,5/31/13,3934.964,"535,000","535,000",0,"5,000",0,8691
8692,2725,Earthquake,residential,ho3,pacific,Jacob,5/31/13,8472.25,"160,000","160,000",0,2500,0,8692
8693,2726,Earthquake,residential,ho3,pacific,Jacob,5/31/13,4739.042,"9,900","9,900",0,9000,0,8693
8694,2727,Earthquake,residential,ho3,pacific,Wayne,5/31/13,8940.408,"440,000","440,000",0,4400,0,8694
8695,2728,Earthquake,residential,ho3,pacific,Wayne,5/31/13,5000.128,"2,741,659","2,741,659",0,0,0,8695
8696,2729,Earthquake,residential,ho3,pacific,Jacob,5/31/13,5685.408,"4,098,000","4,098,000",0,0,0,8696
8697,2730,Earthquake,residential,ho3,pacific,Lisa,5/31/13,5937.555,"4,893,421","4,893,421",0,0,0,8697
8698,2731,Earthquake,residential,ho3,pacific,Lisa,5/31/13,6631.06,"4,240,445","4,240,445",0,0,0,8698
8699,2732,Earthquake,residential,ho3,pacific,Wayne,5/31/13,10453.184,"4,618,324","4,618,324",0,0,0,8699
8700,2733,Earthquake,residential,ho3,pacific,Wayne,5/31/13,7866.558,"2,755,113","2,755,113",0,0,0,8700
8701,2734,Earthquake,residential,ho3,pacific,Lisa,5/31/13,4811.616,"4,043,483","4,043,483",0,0,0,8701
8702,2735,Earthquake,residential,ho3,pacific,Jacob,5/31/13,8774.544,"2,992,400","2,992,400",0,0,0,8702
8703,2736,Earthquake,residential,ho3,pacific,Lisa,5/31/13,4018.333,"4,079,500","4,079,500",0,0,0,8703
8704,2737,Earthquake,residential,ho3,pacific,Wayne,5/31/13,9435.244,"3,236,000","3,236,000",0,0,0,8704
8705,2738,Earthquake,residential,ho3,pacific,Jacob,5/31/13,7695.144,"1,509,730","1,509,730",0,0,0,8705
8706,2739,Earthquake,residential,ho3,pacific,Wayne,5/31/13,7592.319,"637,500","637,500",0,0,0,8706
8707,2740,Earthquake,residential,ho3,pacific,Jacob,5/31/13,6384.299,"570,400","570,400",0,0,0,8707
8708,2741,Earthquake,residential,ho3,pacific,Jacob,5/31/13,6039.702,"342,500","342,500",0,0,0,8708
8709,2742,Earthquake,residential,ho3,pacific,Lisa,5/31/13,9898.45,"2,040,000","2,040,000",0,0,0,8709
8710,2743,Earthquake,residential,ho3,pacific,Jacob,5/31/13,10839.447,"1,080,000","1,080,000",0,0,0,8710
8711,2744,Earthquake,residential,ho3,pacific,Wayne,5/31/13,8007.111,"268,100","268,100",0,0,0,8711
8712,2745,Earthquake,residential,ho3,pacific,Lisa,5/31/13,10676.148,"768,280","768,280",0,0,0,8712
8713,2746,Earthquake,residential,ho3,pacific,Lisa,5/31/13,11356.2,"1,511,200","1,511,200",0,0,0,8713
8714,2747,Earthquake,residential,ho3,pacific,Lisa,5/31/13,5886.482,"260,000","260,000",0,0,0,8714
8715,2748,Earthquake,residential,ho3,pacific,Jacob,5/31/13,12600,"519,274","519,274",0,0,0,8715
8716,2749,Earthquake,residential,ho3,pacific,Jacob,5/31/13,8348.991,"170,000","170,000",0,0,0,8716
8717,2750,Earthquake,residential,ho3,pacific,Lisa,5/31/13,12468.06,"220,200","220,200",0,0,0,8717
8718,2751,Earthquake,residential,ho3,pacific,Wayne,5/31/13,5867.946,"430,000","430,000",0,0,0,8718
8719,2752,Earthquake,residential,ho3,pacific,Jacob,5/31/13,11575.284,"240,000","240,000",0,0,0,8719
8720,2753,Earthquake,residential,ho3,pacific,Lisa,5/31/13,6271.632,"100,000","100,000",0,0,0,8720
8721,2754,Earthquake,residential,ho3,pacific,Jacob,5/31/13,9351.432,"1,698,464","1,698,464",0,0,0,8721
8722,2755,Earthquake,residential,ho3,pacific,Wayne,5/31/13,7747.74,"524,999","524,999",0,0,0,8722
8723,2756,Earthquake,residential,ho3,pacific,Wayne,5/31/13,10752.784,"300,000","300,000",0,0,0,8723
8724,2757,Earthquake,residential,ho3,pacific,Jacob,5/31/13,4607.448,"250,000","250,000",0,0,0,8724
8725,2758,Earthquake,residential,ho3,pacific,Lisa,5/31/13,8885.624,"270,000","270,000",0,0,0,8725
8726,2759,Earthquake,residential,ho3,pacific,Jacob,5/31/13,5997.645,"700,000","700,000",0,0,0,8726
8727,2760,Earthquake,residential,ho3,pacific,Jacob,5/31/13,8025.581,"187,000","187,000",0,0,0,8727
8728,2761,Earthquake,residential,ho3,pacific,Lisa,5/31/13,8459.96,"827,029","827,029",0,0,0,8728
8729,2762,Earthquake,residential,ho3,pacific,Lisa,5/31/13,6815.776,"250,000","250,000",0,0,0,8729
8730,2763,Earthquake,residential,ho3,pacific,Wayne,5/31/13,5391.217,"360,000","360,000",0,0,0,8730
8731,2764,Earthquake,residential,ho3,pacific,Jacob,5/31/13,6687.952,"150,000","150,000",0,0,0,8731
8732,2765,Earthquake,residential,ho3,pacific,Lisa,5/31/13,11918.217,"400,000","400,000",0,0,0,8732
8733,2766,Earthquake,residential,ho3,pacific,Jacob,5/31/13,12675.66,"25,000","25,000",0,0,0,8733
8734,2767,Earthquake,residential,ho3,pacific,Lisa,5/31/13,12301.98,"211,377","211,377",0,0,0,8734
8735,2768,Earthquake,residential,ho3,pacific,Lisa,5/31/13,7356.42,"700,000","700,000",0,0,0,8735
8736,2769,Earthquake,residential,ho3,pacific,Jacob,5/31/13,5157.474,"1,000,000","1,000,000",0,0,0,8736
8737,2770,Earthquake,residential,ho3,pacific,Wayne,5/31/13,9761.088,"320,000","320,000",0,0,0,8737
8738,2771,Earthquake,residential,ho3,pacific,Jacob,5/31/13,11766.519,"230,000","230,000",0,0,0,8738
8739,2772,Earthquake,residential,ho3,pacific,Wayne,5/31/13,8074.374,"832,212","832,212",0,0,0,8739
8740,2773,Earthquake,residential,ho3,pacific,Jacob,5/31/13,10668.781,"868,600","868,600",0,0,0,8740
8741,2774,Earthquake,residential,ho3,pacific,Jacob,5/31/13,8271.84,"1,100,000","1,100,000",0,0,0,8741
8742,2775,Earthquake,residential,ho3,pacific,Jacob,5/31/13,9166.982,"125,000","125,000",0,0,0,8742
8743,2776,Earthquake,residential,ho3,pacific,Jacob,5/31/13,4596.042,"128,768","128,768",0,6438,0,8743
8744,2777,Earthquake,residential,ho3,pacific,Wayne,5/31/13,10550.16,"850,000","850,000",0,"8,500",0,8744
8745,2778,Earthquake,residential,ho3,pacific,Wayne,5/31/13,10744.05,"84,600","84,600",0,1692,0,8745
8746,2779,Earthquake,residential,ho3,pacific,Wayne,5/31/13,9846.231,"150,000","150,000",0,"3,000",0,8746
8747,2780,Earthquake,residential,ho3,pacific,Wayne,5/31/13,7180.043,"250,000","250,000",0,5000,0,8747
8748,2781,Earthquake,residential,ho3,pacific,Jacob,5/31/13,4252.11,"30,000","30,000",0,"1,500",0,8748
8749,2782,Earthquake,residential,ho3,pacific,Jacob,5/31/13,11895.324,"575,000","575,000",0,6000,0,8749
8750,2783,Earthquake,residential,ho3,pacific,Wayne,5/31/13,5520.736,"290,000","290,000",0,21750,0,8750
8751,2784,Earthquake,residential,ho3,pacific,Wayne,5/31/13,4918.705,"535,000","535,000",0,8000,0,8751
8752,2785,Earthquake,residential,ho3,pacific,Lisa,5/31/13,7154.48,"639,600","639,600",0,10632,0,8752
8753,2786,Earthquake,residential,ho3,pacific,Jacob,5/31/13,9390.255,"662,500","662,500",0,33125,0,8753
8754,2787,Earthquake,residential,ho3,pacific,Wayne,5/31/13,5413.603,"467,000","467,000",0,8740,0,8754
8755,2788,Earthquake,residential,ho3,pacific,Jacob,5/31/13,10982.114,"700,000","700,000",0,"4,750",0,8755
8756,2789,Earthquake,residential,ho3,pacific,Jacob,5/31/13,7558.71,"250,000","250,000",0,"5,000",0,8756
8757,2790,Earthquake,residential,ho3,pacific,Lisa,5/31/13,4822.345,"2,102,500","2,102,500",0,0,0,8757
8758,2791,Earthquake,residential,ho3,pacific,Wayne,5/31/13,11845.418,"574,200","574,200",0,0,0,8758
8759,2792,Earthquake,residential,ho3,pacific,Jacob,5/31/13,10876.4,"2,287,000","2,287,000",0,0,0,8759
8760,2793,Earthquake,residential,ho3,pacific,Jacob,5/31/13,7372.57,"2,863,392","2,863,392",0,0,0,8760
8761,2794,Earthquake,residential,ho3,pacific,Jacob,5/31/13,10777.968,"3,035,225","3,035,225",0,0,0,8761
8762,2795,Earthquake,residential,ho3,pacific,Lisa,5/31/13,4993.224,"1,828,000","1,828,000",0,0,0,8762
8763,2796,Earthquake,residential,ho3,pacific,Wayne,5/31/13,9780.246,"3,571,000","3,571,000",0,0,0,8763
8764,2797,Earthquake,residential,ho3,pacific,Jacob,5/31/13,11907.98,"2,798,500","2,798,500",0,0,0,8764
8765,2798,Earthquake,residential,ho3,pacific,Wayne,5/31/13,5872.776,"2,818,000","2,818,000",0,0,0,8765
8766,2799,Earthquake,residential,ho3,pacific,Wayne,5/31/13,13646.304,"10,000,000","10,000,000",0,0,0,8766
8767,2800,Earthquake,residential,ho3,pacific,Wayne,5/31/13,12852.924,"250,000","250,000",0,0,0,8767
8768,2801,Earthquake,residential,ho3,pacific,Jacob,5/31/13,8676.084,"336,000","336,000",0,0,0,8768
8769,2802,Earthquake,residential,ho3,pacific,Jacob,5/31/13,4513.21,"458,335","458,335",0,0,0,8769
8770,2803,Earthquake,residential,ho3,pacific,Jacob,5/31/13,11150.475,"38,000","38,000",0,"1,000",0,8770
8771,2804,Earthquake,residential,ho3,pacific,Wayne,5/31/13,10383.824,"30,000","30,000",0,"1,000",0,8771
8772,2805,Earthquake,residential,ho3,pacific,Jacob,5/31/13,11812.472,"33,000","33,000",0,"1,000",0,8772
8773,2806,Earthquake,residential,ho3,pacific,Lisa,5/31/13,12746.457,"25,000","25,000",0,"1,000",0,8773
8774,2807,Earthquake,residential,ho3,pacific,Lisa,5/31/13,13414.296,"45,000","45,000",0,"1,000",0,8774
8775,2808,Earthquake,residential,ho3,pacific,Jacob,5/31/13,5981.234,"35,000","35,000",0,"1,000",0,8775
8776,2809,Earthquake,residential,ho3,pacific,Jacob,5/31/13,11100.421,"24,000","24,000",0,"1,000",0,8776
8777,2810,Earthquake,residential,ho3,pacific,Jacob,5/31/13,9927.92,"20,000","20,000",0,"1,000",0,8777
8778,2811,Earthquake,residential,ho3,pacific,Jacob,5/31/13,9417.958,"31,000","31,000",0,"1,000",0,8778
8779,2812,Earthquake,residential,ho3,pacific,Wayne,5/31/13,4954.51,"25,000","25,000",0,"1,000",0,8779
8780,2813,Earthquake,residential,ho3,pacific,Jacob,5/31/13,4374.89,"44,000","44,000",0,"1,000",0,8780
8781,2814,Earthquake,residential,ho3,pacific,Wayne,5/31/13,7848.63,"40,000","40,000",0,"1,000",0,8781
8782,2815,Earthquake,residential,ho3,pacific,Lisa,5/31/13,13081.05,"82,000","82,000",0,"1,000",0,8782
8783,2816,Earthquake,residential,ho3,pacific,Jacob,5/31/13,13794.592,"70,000","70,000",0,"1,000",0,8783
8784,2817,Earthquake,residential,ho3,pacific,Lisa,5/31/13,7571.001,"33,000","33,000",0,"1,000",0,8784
8785,2818,Earthquake,residential,ho3,pacific,Wayne,5/31/13,5677.694,"25,000","25,000",0,"1,000",0,8785
10143,3212,Earthquake,residential,dw,gulf,Lisa,5/31/13,57627.477,"30,000","30,000",0,"1,000",0,10143
10144,3213,Earthquake,residential,dw,gulf,Lisa,5/31/13,42100.146,"19,000","19,000",0,"1,000",0,10144
10145,3214,Earthquake,residential,dw,gulf,Wayne,5/31/13,31727.88,"15,000","15,000",0,"1,000",0,10145
10146,3215,Earthquake,residential,dw,gulf,Jacob,5/31/13,40124.884,"61,000","61,000",0,"1,000",0,10146
10147,3216,Earthquake,residential,dw,gulf,Lisa,5/31/13,59013.556,"45,000","45,000",0,"1,000",0,10147
10148,3217,Earthquake,residential,dw,gulf,Jacob,5/31/13,18007.4,"24,000","24,000",0,"1,000",0,10148
10149,3218,Earthquake,residential,dw,gulf,Lisa,5/31/13,62940,"20,000","20,000",0,"1,000",0,10149
10150,3219,Earthquake,residential,dw,gulf,Wayne,5/31/13,43259.375,"19,000","19,000",0,"1,000",0,10150
10151,3220,Earthquake,residential,dw,gulf,Jacob,5/31/13,26189.086,"15,000","15,000",0,"1,000",0,10151
10152,3221,Earthquake,residential,dw,gulf,Jacob,5/31/13,47651.296,"19,000","19,000",0,"1,000",0,10152
10153,3222,Earthquake,residential,dw,gulf,Wayne,5/31/13,56076.072,"15,000","15,000",0,"1,000",0,10153
10154,3223,Earthquake,residential,dw,gulf,Lisa,5/31/13,61666.44,"103,000","103,000",0,"1,000",0,10154
10155,3224,Earthquake,residential,dw,gulf,Lisa,5/31/13,56595.838,"75,000","75,000",0,1000,0,10155
10156,3225,Earthquake,residential,dw,gulf,Jacob,5/31/13,49351.584,"41,000","41,000",0,"1,000",0,10156
10157,3226,Earthquake,residential,dw,gulf,Jacob,5/31/13,62178.354,"35,000","35,000",0,1000,0,10157
10158,3227,Earthquake,residential,dw,gulf,Jacob,5/31/13,57390,"33,000","33,000",0,1000,0,10158
10159,3228,Earthquake,residential,dw,gulf,Wayne,5/31/13,31840.424,"25,000","25,000",0,1000,0,10159
10160,3229,Earthquake,residential,dw,gulf,Wayne,5/31/13,34208.08,"19,000","19,000",0,1000,0,10160
10161,3230,Earthquake,residential,dw,gulf,Lisa,5/31/13,36338.061,"15,000","15,000",0,1000,0,10161
10162,3231,Earthquake,residential,dw,gulf,Wayne,5/31/13,29135.008,"36,000","36,000",0,"1,000",0,10162
10163,3232,Earthquake,residential,dw,gulf,Lisa,5/31/13,53232.35,"30,000","30,000",0,1000,0,10163
10164,3233,Earthquake,residential,dw,gulf,Jacob,5/31/13,33937.696,"24,000","24,000",0,"1,000",0,10164
10165,3234,Earthquake,residential,dw,gulf,Lisa,5/31/13,58020.768,"20,000","20,000",0,"1,000",0,10165
10166,3235,Earthquake,residential,dw,gulf,Lisa,5/31/13,42152.317,"19,000","19,000",0,1000,0,10166
10167,3236,Earthquake,residential,dw,pacific,Lisa,5/31/13,50440.056,"15,000","15,000",0,"1,000",0,10167
10168,3237,Earthquake,residential,dw,pacific,Wayne,5/31/13,39846.382,"19,000","19,000",0,"1,000",0,10168
10169,3238,Earthquake,residential,dw,pacific,Jacob,5/31/13,47517.333,"15,000","15,000",0,1000,0,10169
10170,3239,Earthquake,residential,dw,pacific,Jacob,5/31/13,21918.55,"19,000","19,000",0,"1,000",0,10170
10171,3240,Earthquake,residential,dw,pacific,Lisa,5/31/13,40122.86,"15,000","15,000",0,1000,0,10171
10172,3241,Earthquake,residential,dw,pacific,Jacob,5/31/13,54182.02,"24,000","24,000",0,"1,000",0,10172
10173,3242,Earthquake,residential,dw,pacific,Lisa,5/31/13,45168.073,"20,000","20,000",0,"1,000",0,10173
10174,3243,Earthquake,residential,dw,pacific,Wayne,5/31/13,43239.48,"19,000","19,000",0,"1,000",0,10174
10175,3244,Earthquake,residential,dw,pacific,Jacob,5/31/13,26561.029,"15,000","15,000",0,1000,0,10175
10176,3245,Earthquake,residential,dw,pacific,Wayne,5/31/13,52486.943,"19,000","19,000",0,"1,000",0,10176
10177,3246,Earthquake,residential,dw,pacific,Wayne,5/31/13,59966.425,"15,000","15,000",0,1000,0,10177
10178,3247,Earthquake,residential,dw,pacific,Wayne,5/31/13,63641.424,"41,000","41,000",0,"1,000",0,10178
10179,3248,Earthquake,residential,dw,pacific,Jacob,5/31/13,56000,"35,000","35,000",0,"1,000",0,10179
10180,3249,Earthquake,residential,dw,pacific,Wayne,5/31/13,33466.454,"19,000","19,000",0,1000,0,10180
10181,3250,Earthquake,residential,dw,pacific,Lisa,5/31/13,61151.193,"15,000","15,000",0,1000,0,10181
10182,3251,Earthquake,residential,dw,pacific,Lisa,5/31/13,59431.675,"19,000","19,000",0,"1,000",0,10182
10183,3252,Earthquake,residential,dw,pacific,Lisa,5/31/13,57649.675,"15,000","15,000",0,"1,000",0,10183
10184,3253,Earthquake,residential,dw,pacific,Lisa,5/31/13,32938.36,"19,000","19,000",0,"1,000",0,10184
10185,3254,Earthquake,residential,dw,pacific,Jacob,5/31/13,63382.436,"15,000","15,000",0,1000,0,10185
10186,3255,Earthquake,residential,dw,pacific,Lisa,5/31/13,40317.115,"19,000","19,000",0,"1,000",0,10186
10187,3256,Earthquake,residential,dw,pacific,Wayne,5/31/13,47592.72,"15,000","15,000",0,"1,000",0,10187
10188,3257,Earthquake,residential,dw,pacific,Wayne,5/31/13,32517.485,"19,000","19,000",0,"1,000",0,10188
10189,3258,Earthquake,residential,dw,pacific,Wayne,5/31/13,36673.728,"15,000","15,000",0,"1,000",0,10189
10190,3259,Earthquake,residential,dw,pacific,Jacob,5/31/13,39734.896,"19,000","19,000",0,1000,0,10190
10191,3260,Earthquake,residential,dw,pacific,Wayne,5/31/13,37227.09,"15,000","15,000",0,"1,000",0,10191
10192,3261,Earthquake,residential,dw,pacific,Jacob,5/31/13,62710.92,"19,000","19,000",0,1000,0,10192
10193,3262,Earthquake,residential,dw,pacific,Wayne,5/31/13,44329.14,"15,000","15,000",0,1000,0,10193
10194,3263,Earthquake,residential,dw,pacific,Jacob,5/31/13,38918.295,"52,000","52,000",0,"1,000",0,10194
10195,3264,Earthquake,residential,dw,pacific,Wayne,5/31/13,64863.825,"40,000","40,000",0,1000,0,10195
10196,3265,Earthquake,residential,dw,pacific,Jacob,5/31/13,41496.016,"19,000","19,000",0,"1,000",0,10196
10197,3266,Earthquake,residential,dw,pacific,Jacob,5/31/13,51825.774,"15,000","15,000",0,1000,0,10197
10198,3267,Earthquake,residential,dw,pacific,Lisa,5/31/13,68077.746,"19,000","19,000",0,1000,0,10198
10199,3268,Earthquake,residential,dw,pacific,Lisa,5/31/13,33402.95,"15,000","15,000",0,1000,0,10199
10200,3269,Earthquake,residential,dw,pacific,Lisa,6/30/13,67807.881,"19,000","19,000",0,"1,000",0,10200
10201,3270,Earthquake,residential,dw,pacific,Jacob,6/30/13,52723.125,"15,000","15,000",0,1000,0,10201
10202,3271,Earthquake,residential,dw,pacific,Lisa,6/30/13,73477.348,"44,000","44,000",0,"1,000",0,10202
10203,3272,Earthquake,residential,dw,pacific,Lisa,6/30/13,74762.79,"40,000","40,000",0,1000,0,10203
10204,3273,Earthquake,residential,dw,pacific,Jacob,6/30/13,60942.755,"26,000","26,000",0,"1,000",0,10204
10205,3274,Earthquake,residential,dw,pacific,Lisa,6/30/13,32064.214,"20,000","20,000",0,1000,0,10205
10206,3275,Earthquake,residential,dw,pacific,Wayne,6/30/13,28882.26,"31,000","31,000",0,"1,000",0,10206
10207,3276,Earthquake,residential,dw,pacific,Jacob,6/30/13,27336.97,"25,000","25,000",0,1000,0,10207
10208,3277,Earthquake,residential,dw,pacific,Jacob,6/30/13,72591.484,"19,000","19,000",0,"1,000",0,10208
10209,3278,Earthquake,residential,dw,pacific,Lisa,6/30/13,40480.71,"15,000","15,000",0,"1,000",0,10209
10210,3279,Earthquake,residential,dw,pacific,Jacob,6/30/13,51188.94,"31,000","31,000",0,"1,000",0,10210
10211,3280,Earthquake,residential,dw,pacific,Jacob,6/30/13,39320.405,"25,000","25,000",0,"1,000",0,10211
10212,3281,Earthquake,residential,dw,pacific,Jacob,6/30/13,42862.768,"19,000","19,000",0,"1,000",0,10212
10213,3282,Earthquake,residential,dw,pacific,Wayne,6/30/13,25381.72,"15,000","15,000",0,"1,000",0,10213
